FL_DATE,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,DEP_TIME,ARR_TIME,DEP_DELAY,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CANCELLED,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,FLOW_ATL,PAR_AIRPORT,CRS_DEP_MIN,DEP_LOCAL_DT,EVENT_ORIGIN_UTC,EVENT_DEST_UTC,ORIG_WX_VALID_UTC,ORIG_WX_TMPC,ORIG_WX_DWPC,ORIG_WX_RELH,ORIG_WX_DRCT,ORIG_WX_SKNT,ORIG_WX_ALTI,ORIG_WX_P01M,ORIG_WX_VSBY,ORIG_WX_GUST,ORIG_WX_CODES,ORIG_WX_PRECIP_FLAG,ORIG_WX_LOW_VIS_FLAG,ORIG_WX_STRONG_WIND_FLAG,ORIG_WX_MATCH_GAP_MIN,DEST_WX_VALID_UTC,DEST_WX_TMPC,DEST_WX_DWPC,DEST_WX_RELH,DEST_WX_DRCT,DEST_WX_SKNT,DEST_WX_ALTI,DEST_WX_P01M,DEST_WX_VSBY,DEST_WX_GUST,DEST_WX_CODES,DEST_WX_PRECIP_FLAG,DEST_WX_LOW_VIS_FLAG,DEST_WX_STRONG_WIND_FLAG,DEST_WX_MATCH_GAP_MIN
2026-04-25,2026,4,25,6,AM,,3427,ATL,MCO,915.0,1043.0,928.0,1030.0,,,88.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,555.0,2026-04-25 09:15:00,2026-04-25 13:15:00,2026-04-25 14:43:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,23.0,2026-04-25 14:53:00,26.67,18.33,60.3,200.0,6.0,29.91,0.0,10.0,,M,False,False,False,10.0
2026-04-25,2026,4,25,6,DL,,1658,ATL,MCO,915.0,1043.0,928.0,1030.0,,,88.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,555.0,2026-04-25 09:15:00,2026-04-25 13:15:00,2026-04-25 14:43:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,23.0,2026-04-25 14:53:00,26.67,18.33,60.3,200.0,6.0,29.91,0.0,10.0,,M,False,False,False,10.0
2026-04-25,2026,4,25,6,DL,,1658,ATL,MCO,915.0,1043.0,928.0,1030.0,,,88.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,555.0,2026-04-25 09:15:00,2026-04-25 13:15:00,2026-04-25 14:43:00,2026-04-25 12:52:00,19.44,14.44,72.85,220.0,6.0,29.86,0.0,10.0,,M,False,False,False,23.0,2026-04-25 14:53:00,26.67,18.33,60.3,200.0,6.0,29.91,0.0,10.0,,M,False,False,False,10.0
2026-04-25,2026,4,25,6,DL,,664,ATL,MCO,1025.0,1155.0,1109.0,1208.0,13.0,13.0,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,625.0,2026-04-25 10:25:00,2026-04-25 14:25:00,2026-04-25 15:55:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,27.0,2026-04-25 15:53:00,27.78,16.11,49.1,210.0,7.0,29.91,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,WS,,6516,ATL,MCO,1025.0,1155.0,1109.0,1208.0,13.0,13.0,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,625.0,2026-04-25 10:25:00,2026-04-25 14:25:00,2026-04-25 15:55:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,27.0,2026-04-25 15:53:00,27.78,16.11,49.1,210.0,7.0,29.91,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,LA,,6247,ATL,MCO,1025.0,1155.0,1109.0,1208.0,13.0,13.0,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,625.0,2026-04-25 10:25:00,2026-04-25 14:25:00,2026-04-25 15:55:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,27.0,2026-04-25 15:53:00,27.78,16.11,49.1,210.0,7.0,29.91,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,AM,,3368,ATL,MCO,1025.0,1155.0,1109.0,1208.0,13.0,13.0,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,625.0,2026-04-25 10:25:00,2026-04-25 14:25:00,2026-04-25 15:55:00,2026-04-25 14:52:00,21.67,15.0,65.84,270.0,11.0,29.85,0.0,10.0,,M,False,False,False,27.0,2026-04-25 15:53:00,27.78,16.11,49.1,210.0,7.0,29.91,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,AM,,3870,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,WS,,6613,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,KE,,3750,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,DL,,1030,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,VS,,5157,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,LA,,7192,ATL,MCO,1130.0,1255.0,1137.0,1237.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,690.0,2026-04-25 11:30:00,2026-04-25 15:30:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,22.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,WN,,3873,ATL,MCO,1125.0,1255.0,1201.0,1300.0,5.0,5.0,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,685.0,2026-04-25 11:25:00,2026-04-25 15:25:00,2026-04-25 16:55:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,27.0,2026-04-25 16:53:00,30.0,16.11,43.19,,3.0,29.9,0.0,10.0,,M,False,False,False,2.0
2026-04-25,2026,4,25,6,Y4,,2690,ATL,MCO,1200.0,1337.0,1211.0,1313.0,,,97.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,720.0,2026-04-25 12:00:00,2026-04-25 16:00:00,2026-04-25 17:37:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,F9,,3976,ATL,MCO,1200.0,1337.0,1211.0,1313.0,,,97.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,720.0,2026-04-25 12:00:00,2026-04-25 16:00:00,2026-04-25 17:37:00,2026-04-25 15:52:00,21.11,15.0,68.12,250.0,7.0,29.86,0.0,10.0,,M,False,False,False,8.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,16.0
2026-04-25,2026,4,25,6,AM,,4290,ATL,MCO,1240.0,1404.0,1321.0,1419.0,15.0,15.0,84.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,760.0,2026-04-25 12:40:00,2026-04-25 16:40:00,2026-04-25 18:04:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,12.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,KE,,6947,ATL,MCO,1240.0,1404.0,1321.0,1419.0,15.0,15.0,84.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,760.0,2026-04-25 12:40:00,2026-04-25 16:40:00,2026-04-25 18:04:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,12.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,VS,,5175,ATL,MCO,1240.0,1404.0,1321.0,1419.0,15.0,15.0,84.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,760.0,2026-04-25 12:40:00,2026-04-25 16:40:00,2026-04-25 18:04:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,12.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,LA,,6569,ATL,MCO,1240.0,1404.0,1321.0,1419.0,15.0,15.0,84.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,760.0,2026-04-25 12:40:00,2026-04-25 16:40:00,2026-04-25 18:04:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,12.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,DL,,1576,ATL,MCO,1240.0,1404.0,1321.0,1419.0,15.0,15.0,84.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,760.0,2026-04-25 12:40:00,2026-04-25 16:40:00,2026-04-25 18:04:00,2026-04-25 16:52:00,20.56,15.56,73.05,270.0,12.0,29.88,0.0,10.0,20.0,M,False,False,False,12.0,2026-04-25 17:53:00,30.56,15.56,40.38,210.0,9.0,29.9,0.0,10.0,,M,False,False,False,11.0
2026-04-25,2026,4,25,6,KE,,7098,ATL,MCO,1345.0,1510.0,1356.0,1457.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,825.0,2026-04-25 13:45:00,2026-04-25 17:45:00,2026-04-25 19:10:00,2026-04-25 17:52:00,20.0,15.56,75.59,270.0,6.0,29.87,0.001,9.0,,-RA,True,False,False,7.0,2026-04-25 18:53:00,30.56,13.89,36.26,220.0,7.0,29.88,0.0,10.0,,M,False,False,False,17.0
2026-04-25,2026,4,25,6,LA,,8620,ATL,MCO,1345.0,1510.0,1356.0,1457.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,825.0,2026-04-25 13:45:00,2026-04-25 17:45:00,2026-04-25 19:10:00,2026-04-25 17:52:00,20.0,15.56,75.59,270.0,6.0,29.87,0.001,9.0,,-RA,True,False,False,7.0,2026-04-25 18:53:00,30.56,13.89,36.26,220.0,7.0,29.88,0.0,10.0,,M,False,False,False,17.0
2026-04-25,2026,4,25,6,AM,,3603,ATL,MCO,1345.0,1510.0,1356.0,1457.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,825.0,2026-04-25 13:45:00,2026-04-25 17:45:00,2026-04-25 19:10:00,2026-04-25 17:52:00,20.0,15.56,75.59,270.0,6.0,29.87,0.001,9.0,,-RA,True,False,False,7.0,2026-04-25 18:53:00,30.56,13.89,36.26,220.0,7.0,29.88,0.0,10.0,,M,False,False,False,17.0
2026-04-25,2026,4,25,6,DL,,1372,ATL,MCO,1345.0,1510.0,1356.0,1457.0,,,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,825.0,2026-04-25 13:45:00,2026-04-25 17:45:00,2026-04-25 19:10:00,2026-04-25 17:52:00,20.0,15.56,75.59,270.0,6.0,29.87,0.001,9.0,,-RA,True,False,False,7.0,2026-04-25 18:53:00,30.56,13.89,36.26,220.0,7.0,29.88,0.0,10.0,,M,False,False,False,17.0
2026-04-25,2026,4,25,6,NK,,609,ATL,MCO,1400.0,1529.0,1410.0,1510.0,,,89.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,840.0,2026-04-25 14:00:00,2026-04-25 18:00:00,2026-04-25 19:29:00,2026-04-25 17:52:00,20.0,15.56,75.59,270.0,6.0,29.87,0.001,9.0,,-RA,True,False,False,8.0,2026-04-25 19:53:00,30.56,13.89,36.26,250.0,5.0,29.85,0.0,10.0,,M,False,False,False,24.0
2026-04-25,2026,4,25,6,LA,,6276,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,KE,,5348,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,KL,,5007,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,VS,,5171,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,DL,,1150,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,AF,,8540,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,AM,,3693,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,WS,,8127,ATL,MCO,1515.0,1640.0,1554.0,1652.0,12.0,12.0,85.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,915.0,2026-04-25 15:15:00,2026-04-25 19:15:00,2026-04-25 20:40:00,2026-04-25 18:52:00,20.56,16.67,78.41,,4.0,29.85,0.25,10.0,,M,True,False,False,23.0,2026-04-25 20:53:00,30.0,13.89,37.43,200.0,5.0,29.83,0.0,10.0,,M,False,False,False,13.0
2026-04-25,2026,4,25,6,AM,,5091,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,DL,,1742,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,WS,,6792,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,VS,,5169,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,AF,,8531,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,KL,,5050,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,LA,,7195,ATL,MCO,1615.0,1740.0,1634.0,,32.0,32.0,85.0,,,404.0,0,1,,,,,,DEP_FROM_ATL,MCO,975.0,2026-04-25 16:15:00,2026-04-25 20:15:00,2026-04-25 21:40:00,2026-04-25 19:52:00,22.78,16.11,66.08,220.0,4.0,29.83,0.0,10.0,,M,False,False,False,23.0,2026-04-25 21:53:00,21.67,18.89,84.24,320.0,6.0,29.87,3.3,3.0,,+RA,True,False,False,13.0
2026-04-25,2026,4,25,6,WS,,6661,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,AM,,5292,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,DL,,1497,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,KL,,5049,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,LA,,6322,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,VS,,5173,ATL,MCO,1715.0,1845.0,1730.0,1842.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1035.0,2026-04-25 17:15:00,2026-04-25 21:15:00,2026-04-25 22:45:00,2026-04-25 20:52:00,23.33,16.11,63.9,,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 22:53:00,22.78,19.44,81.51,170.0,6.0,29.87,6.35,10.0,,M,True,False,False,8.0
2026-04-25,2026,4,25,6,AM,,4288,ATL,MCO,1815.0,1946.0,1833.0,1932.0,,,91.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1095.0,2026-04-25 18:15:00,2026-04-25 22:15:00,2026-04-25 23:46:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 23:53:00,22.78,18.89,78.74,100.0,6.0,29.86,0.0,10.0,,M,False,False,False,7.0
2026-04-25,2026,4,25,6,LA,,6331,ATL,MCO,1815.0,1946.0,1833.0,1932.0,,,91.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1095.0,2026-04-25 18:15:00,2026-04-25 22:15:00,2026-04-25 23:46:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 23:53:00,22.78,18.89,78.74,100.0,6.0,29.86,0.0,10.0,,M,False,False,False,7.0
2026-04-25,2026,4,25,6,VS,,5163,ATL,MCO,1815.0,1946.0,1833.0,1932.0,,,91.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1095.0,2026-04-25 18:15:00,2026-04-25 22:15:00,2026-04-25 23:46:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 23:53:00,22.78,18.89,78.74,100.0,6.0,29.86,0.0,10.0,,M,False,False,False,7.0
2026-04-25,2026,4,25,6,DL,,2035,ATL,MCO,1815.0,1946.0,1833.0,1932.0,,,91.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1095.0,2026-04-25 18:15:00,2026-04-25 22:15:00,2026-04-25 23:46:00,2026-04-25 21:52:00,23.33,16.11,63.9,260.0,4.0,29.81,0.0,10.0,,M,False,False,False,23.0,2026-04-25 23:53:00,22.78,18.89,78.74,100.0,6.0,29.86,0.0,10.0,,M,False,False,False,7.0
2026-04-25,2026,4,25,6,WN,,3053,ATL,MCO,1835.0,2005.0,1840.0,1940.0,,,90.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1115.0,2026-04-25 18:35:00,2026-04-25 22:35:00,2026-04-26 00:05:00,2026-04-25 22:52:00,23.33,16.11,63.9,250.0,4.0,29.8,0.0,10.0,,M,False,False,False,17.0,2026-04-25 23:53:00,22.78,18.89,78.74,100.0,6.0,29.86,0.0,10.0,,M,False,False,False,12.0
2026-04-25,2026,4,25,6,AF,,8556,ATL,MCO,1925.0,2053.0,1936.0,2039.0,,,88.0,,,404.0,0,0,,,,,,DEP_FROM_ATL,MCO,1165.0,2026-04-25 19:25:00,2026-04-25 23:25:00,2026-04-26 00:53:00,2026-04-25 23:52:00,22.78,15.0,61.54,230.0,5.0,29.82,0.0,10.0,,M,False,False,False,27.0,2026-04-26 00:53:00,22.22,19.44,84.3,90.0,6.0,29.88,0.0,10.0,,M,False,False,False,0.0
