station,valid,tmpc,dwpc,relh,drct,sknt,alti,p01m,vsby,gust,wxcodes,source_station,source_network
BOS,2025-06-07 22:26,17.78,16.67,93.22,10.00,10.00,29.73,2.54,2.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-07 22:40,17.78,16.67,93.22,360.00,6.00,29.74,2.79,8.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-07 22:54,17.78,16.11,89.98,350.00,6.00,29.74,2.79,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-07 23:54,17.78,16.67,93.22,360.00,5.00,29.74,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 00:09,17.78,16.67,93.22,350.00,8.00,29.75,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 00:23,18.33,16.67,90.02,340.00,7.00,29.75,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 00:40,17.78,16.67,93.22,350.00,7.00,29.75,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 00:54,17.78,16.67,93.22,330.00,7.00,29.76,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 01:54,17.78,16.67,93.22,M,5.00,29.77,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 02:12,17.78,16.67,93.22,330.00,4.00,29.77,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 02:24,18.33,16.67,90.02,M,5.00,29.78,0.00,9.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 02:54,18.33,16.67,90.02,320.00,3.00,29.77,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 03:06,17.78,16.67,93.22,290.00,6.00,29.77,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 03:54,17.78,16.67,93.22,310.00,5.00,29.78,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 04:54,17.22,16.11,93.19,320.00,6.00,29.78,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 05:54,17.22,16.11,93.19,300.00,6.00,29.79,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 06:54,17.22,16.11,93.19,320.00,4.00,29.78,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 07:54,16.67,15.56,93.16,300.00,6.00,29.78,0.00,9.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 08:54,16.11,15.00,93.13,330.00,5.00,29.79,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 09:54,16.11,15.00,93.13,350.00,5.00,29.82,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 10:54,17.22,15.00,86.79,20.00,8.00,29.83,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 11:54,17.78,14.44,80.85,20.00,9.00,29.85,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 12:54,18.33,14.44,78.08,40.00,9.00,29.88,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 13:54,18.89,14.44,75.41,60.00,9.00,29.89,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 14:54,19.44,15.00,75.50,70.00,10.00,29.90,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 15:51,18.00,14.00,77.46,70.00,11.00,29.92,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 15:54,18.33,14.44,78.08,70.00,10.00,29.92,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 16:54,18.33,14.44,78.08,70.00,9.00,29.94,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 17:54,17.78,14.44,80.85,70.00,10.00,29.94,0.00,6.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-08 18:54,17.78,13.89,77.99,70.00,11.00,29.94,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 19:11,17.78,13.89,77.99,60.00,12.00,29.94,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-08 19:54,17.22,13.89,80.77,70.00,10.00,29.94,0.00,6.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-08 20:54,16.67,13.89,83.67,70.00,9.00,29.93,0.00,6.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-08 21:54,16.11,13.89,86.68,70.00,7.00,29.94,0.00,6.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-08 22:54,15.56,13.33,86.62,80.00,6.00,29.94,0.00,5.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-08 23:54,15.00,12.78,86.57,80.00,4.00,29.96,0.00,5.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-09 00:54,14.44,12.78,89.73,70.00,6.00,29.97,0.00,5.0,M,HZ,BOS,MA_ASOS
BOS,2025-06-09 01:54,14.44,12.78,89.73,110.00,5.00,29.99,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 02:54,14.44,12.78,89.73,90.00,5.00,29.99,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 03:54,13.89,13.33,96.45,0.00,0.00,29.99,0.00,5.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 04:54,14.44,12.78,89.73,60.00,4.00,29.97,T,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 05:54,14.44,12.22,86.51,50.00,3.00,29.97,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 06:54,14.44,11.67,83.40,60.00,8.00,29.97,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 07:54,14.44,12.22,86.51,50.00,5.00,29.98,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 08:54,14.44,12.22,86.51,60.00,7.00,29.98,0.00,9.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 09:54,14.44,12.22,86.51,60.00,7.00,29.99,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 10:54,14.44,12.22,86.51,60.00,9.00,30.00,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 11:54,15.00,12.22,83.47,50.00,11.00,30.01,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 12:54,15.00,12.78,86.57,60.00,13.00,30.01,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 13:11,15.00,12.78,86.57,60.00,12.00,30.01,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 13:54,14.44,12.78,89.73,70.00,10.00,30.02,0.00,7.0,M,M,BOS,MA_ASOS
BOS,2025-06-09 14:54,15.00,12.78,86.57,80.00,14.00,30.00,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 15:40,15.00,12.78,86.57,80.00,12.00,30.01,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 15:54,14.44,13.33,93.04,80.00,11.00,30.01,0.00,5.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 16:34,14.44,13.33,93.04,70.00,8.00,30.02,0.00,1.75,M,BR,BOS,MA_ASOS
BOS,2025-06-09 16:54,14.44,13.33,93.04,70.00,7.00,30.02,0.00,1.5,M,BR,BOS,MA_ASOS
BOS,2025-06-09 17:01,14.44,13.33,93.04,70.00,8.00,30.02,0.00,1.5,M,BR,BOS,MA_ASOS
BOS,2025-06-09 17:33,14.44,13.89,96.47,70.00,9.00,30.01,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 17:54,14.44,13.33,93.04,70.00,9.00,30.01,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 18:26,15.00,13.33,89.77,70.00,8.00,30.01,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 18:54,15.00,13.33,89.77,60.00,9.00,30.00,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 19:33,15.56,13.33,86.62,60.00,11.00,29.99,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 19:54,15.00,12.78,86.57,60.00,13.00,29.97,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 20:54,15.00,12.78,86.57,60.00,10.00,29.96,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 21:03,15.00,12.78,86.57,60.00,10.00,29.96,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-09 21:18,14.44,13.33,93.04,60.00,10.00,29.96,0.00,1.5,M,BR,BOS,MA_ASOS
BOS,2025-06-09 21:32,14.44,13.89,96.47,60.00,10.00,29.96,0.00,1.25,M,BR,BOS,MA_ASOS
BOS,2025-06-09 21:40,14.44,13.89,96.47,70.00,9.00,29.96,T,0.75,M,-DZ BR,BOS,MA_ASOS
BOS,2025-06-09 21:54,13.89,13.33,96.45,60.00,8.00,29.97,T,0.5,M,-DZ FG,BOS,MA_ASOS
BOS,2025-06-09 22:54,13.89,13.89,100.00,60.00,11.00,29.97,T,0.5,M,-DZ FG,BOS,MA_ASOS
BOS,2025-06-09 23:54,13.89,13.89,100.00,70.00,11.00,29.97,0.25,0.5,M,-DZ FG,BOS,MA_ASOS
BOS,2025-06-10 00:14,13.89,13.33,96.45,80.00,11.00,29.96,T,0.75,M,-DZ BR,BOS,MA_ASOS
BOS,2025-06-10 00:54,13.89,13.33,96.45,80.00,10.00,29.95,T,0.75,M,-DZ BR,BOS,MA_ASOS
BOS,2025-06-10 01:48,13.00,13.00,100.00,70.00,10.00,29.96,T,1.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 01:54,13.33,13.33,100.00,70.00,10.00,29.96,T,1.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 02:24,13.33,13.33,100.00,70.00,10.00,29.96,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 02:54,13.33,13.33,100.00,70.00,7.00,29.95,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 03:54,13.33,13.33,100.00,80.00,6.00,29.96,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 04:54,13.33,13.33,100.00,60.00,5.00,29.94,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 05:54,13.89,13.33,96.45,60.00,8.00,29.92,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 06:54,13.33,13.33,100.00,30.00,7.00,29.90,T,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 07:54,13.33,13.33,100.00,30.00,7.00,29.90,T,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 08:54,13.33,13.33,100.00,40.00,6.00,29.90,0.00,0.5,M,FG,BOS,MA_ASOS
BOS,2025-06-10 09:54,13.33,13.33,100.00,50.00,4.00,29.90,0.00,0.75,M,BR,BOS,MA_ASOS
BOS,2025-06-10 10:54,13.89,13.89,100.00,340.00,4.00,29.91,0.00,1.25,M,BR,BOS,MA_ASOS
BOS,2025-06-10 11:54,13.89,13.89,100.00,330.00,4.00,29.92,0.00,1.5,M,BR,BOS,MA_ASOS
BOS,2025-06-10 12:16,13.89,13.89,100.00,350.00,4.00,29.92,0.00,2.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 12:28,13.89,13.89,100.00,340.00,4.00,29.92,0.00,3.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 12:54,14.44,13.89,96.47,360.00,4.00,29.92,0.00,4.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 13:09,14.44,13.89,96.47,30.00,5.00,29.90,0.00,2.5,M,BR,BOS,MA_ASOS
BOS,2025-06-10 13:54,14.44,13.89,96.47,10.00,5.00,29.90,0.00,3.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 14:19,14.44,13.89,96.47,50.00,4.00,29.90,T,2.5,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 14:54,14.44,14.44,100.00,70.00,3.00,29.91,T,2.5,M,BR,BOS,MA_ASOS
BOS,2025-06-10 15:54,14.44,13.89,96.47,170.00,5.00,29.94,0.00,1.5,M,BR,BOS,MA_ASOS
BOS,2025-06-10 16:20,13.89,13.89,100.00,130.00,7.00,29.92,2.03,1.5,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 16:54,14.44,14.44,100.00,110.00,7.00,29.90,3.05,1.5,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 17:21,14.44,13.89,96.47,80.00,6.00,29.88,0.25,2.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 17:54,14.44,14.44,100.00,70.00,7.00,29.87,0.51,2.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 18:01,14.44,13.89,96.47,60.00,6.00,29.88,T,2.5,M,BR,BOS,MA_ASOS
BOS,2025-06-10 18:33,13.89,13.33,96.45,50.00,6.00,29.87,T,4.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 18:54,13.89,13.33,96.45,60.00,6.00,29.86,T,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 19:54,13.89,13.33,96.45,100.00,7.00,29.86,T,6.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 20:54,13.89,13.33,96.45,100.00,5.00,29.84,0.25,6.0,M,-RA BR,BOS,MA_ASOS
BOS,2025-06-10 21:06,13.89,13.33,96.45,100.00,4.00,29.84,T,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 21:33,14.44,13.89,96.47,80.00,5.00,29.82,T,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 21:54,13.89,13.33,96.45,50.00,3.00,29.83,T,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 22:15,14.44,13.33,93.04,120.00,3.00,29.83,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 22:54,14.44,13.33,93.04,150.00,4.00,29.85,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-10 23:54,14.44,13.33,93.04,130.00,5.00,29.86,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-11 00:17,14.44,13.33,93.04,140.00,4.00,29.86,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-11 00:54,14.44,13.33,93.04,190.00,3.00,29.88,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-11 01:54,15.00,13.89,93.07,190.00,4.00,29.90,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 02:03,15.00,13.89,93.07,170.00,3.00,29.90,0.00,9.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 02:26,15.00,13.89,93.07,0.00,0.00,29.90,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 02:54,15.56,15.00,96.50,180.00,5.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 03:54,15.56,15.00,96.50,190.00,7.00,29.91,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-11 04:09,15.56,15.56,100.00,220.00,7.00,29.91,0.00,6.0,M,BR,BOS,MA_ASOS
BOS,2025-06-11 04:37,16.11,15.56,96.51,230.00,6.00,29.91,0.00,8.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 04:54,16.67,16.11,96.53,250.00,7.00,29.92,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 05:54,18.33,16.11,86.89,260.00,9.00,29.94,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 06:54,17.78,15.00,83.80,240.00,9.00,29.95,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 07:54,17.22,14.44,83.73,240.00,8.00,29.96,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 08:54,16.67,13.33,80.70,260.00,7.00,29.98,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 09:54,18.33,12.78,70.05,280.00,8.00,29.99,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 10:54,19.44,12.78,65.36,270.00,9.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 11:54,20.00,13.33,65.48,270.00,8.00,30.02,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 12:54,21.67,13.33,59.11,260.00,9.00,30.01,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 13:54,23.33,12.78,51.52,260.00,9.00,30.01,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 14:54,24.44,11.67,44.80,250.00,15.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 15:54,25.56,12.22,43.49,230.00,11.00,29.99,0.00,10.0,17.00,M,BOS,MA_ASOS
BOS,2025-06-11 16:54,26.67,12.78,42.25,250.00,15.00,29.98,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-11 17:54,26.67,12.22,40.73,240.00,14.00,29.97,0.00,10.0,24.00,M,BOS,MA_ASOS
BOS,2025-06-11 18:54,26.67,12.22,40.73,250.00,14.00,29.96,0.00,10.0,22.00,M,BOS,MA_ASOS
BOS,2025-06-11 19:54,27.78,12.78,39.59,240.00,14.00,29.95,0.00,10.0,26.00,M,BOS,MA_ASOS
BOS,2025-06-11 20:54,27.22,12.78,40.89,250.00,19.00,29.94,0.00,10.0,29.00,M,BOS,MA_ASOS
BOS,2025-06-11 21:54,27.22,12.22,39.43,240.00,15.00,29.93,0.00,10.0,28.00,M,BOS,MA_ASOS
BOS,2025-06-11 22:54,26.67,12.78,42.25,240.00,15.00,29.93,0.00,10.0,26.00,M,BOS,MA_ASOS
BOS,2025-06-11 23:54,25.56,13.33,46.78,240.00,11.00,29.94,0.00,10.0,20.00,M,BOS,MA_ASOS
BOS,2025-06-12 00:54,24.44,13.89,51.81,230.00,9.00,29.95,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 01:54,21.11,14.44,65.72,190.00,8.00,29.97,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 02:54,21.67,14.44,63.53,220.00,9.00,29.97,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 03:54,21.11,13.89,63.40,220.00,8.00,29.96,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 04:54,20.56,13.89,65.60,220.00,9.00,29.96,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 05:54,20.56,13.89,65.60,220.00,11.00,29.94,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 06:54,19.44,13.89,70.27,220.00,11.00,29.92,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 07:54,19.44,13.89,70.27,230.00,10.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 08:54,19.44,13.33,67.78,230.00,10.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 09:54,18.89,13.89,72.74,220.00,10.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 10:54,20.56,13.89,65.60,230.00,14.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-12 11:54,23.33,14.44,57.42,240.00,16.00,29.90,0.00,10.0,23.00,M,BOS,MA_ASOS
BOS,2025-06-12 12:54,25.56,15.00,52.11,240.00,13.00,29.90,0.00,10.0,20.00,M,BOS,MA_ASOS
BOS,2025-06-12 13:54,27.22,15.00,47.24,240.00,11.00,29.89,0.00,10.0,19.00,M,BOS,MA_ASOS
BOS,2025-06-12 14:54,28.33,14.44,42.72,250.00,15.00,29.88,0.00,10.0,25.00,M,BOS,MA_ASOS
BOS,2025-06-12 15:54,29.44,12.78,35.94,270.00,16.00,29.88,0.00,10.0,31.00,M,BOS,MA_ASOS
BOS,2025-06-12 16:09,28.89,12.78,37.11,280.00,17.00,29.89,0.00,10.0,30.00,M,BOS,MA_ASOS
BOS,2025-06-12 16:54,29.44,11.67,33.41,260.00,17.00,29.88,0.00,7.0,27.00,M,BOS,MA_ASOS
BOS,2025-06-12 17:54,29.44,3.33,18.91,270.00,19.00,29.87,0.00,6.0,34.00,HZ,BOS,MA_ASOS
BOS,2025-06-12 18:54,30.00,6.67,23.10,270.00,18.00,29.86,0.00,7.0,35.00,M,BOS,MA_ASOS
BOS,2025-06-12 19:54,30.00,6.11,22.24,270.00,14.00,29.86,0.00,10.0,30.00,M,BOS,MA_ASOS
BOS,2025-06-12 20:54,30.00,5.56,21.40,290.00,15.00,29.87,0.00,10.0,25.00,M,BOS,MA_ASOS
BOS,2025-06-12 21:54,28.89,3.33,19.52,260.00,19.00,29.88,0.00,10.0,29.00,M,BOS,MA_ASOS
BOS,2025-06-12 22:54,28.33,3.33,20.16,280.00,18.00,29.89,0.00,10.0,25.00,M,BOS,MA_ASOS
BOS,2025-06-12 23:54,27.22,5.00,24.18,270.00,13.00,29.91,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 00:54,25.56,2.78,22.81,270.00,15.00,29.94,0.00,10.0,21.00,M,BOS,MA_ASOS
BOS,2025-06-13 01:54,24.44,3.33,25.35,280.00,14.00,29.97,0.00,10.0,21.00,M,BOS,MA_ASOS
BOS,2025-06-13 02:54,23.33,4.44,29.30,280.00,8.00,29.98,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 03:54,21.67,6.11,36.40,300.00,10.00,30.00,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 04:54,20.56,8.33,45.37,330.00,6.00,30.03,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 05:54,20.00,8.89,48.76,340.00,5.00,30.04,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 06:54,18.89,8.89,52.24,320.00,8.00,30.06,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 07:54,17.78,8.33,53.94,330.00,12.00,30.07,0.00,10.0,18.00,M,BOS,MA_ASOS
BOS,2025-06-13 08:54,17.22,8.33,55.87,330.00,7.00,30.09,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 09:54,17.22,7.78,53.79,340.00,8.00,30.10,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 10:54,17.22,7.78,53.79,330.00,7.00,30.13,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 11:54,17.22,7.78,53.79,330.00,6.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 12:54,17.78,7.22,50.01,350.00,9.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 13:54,17.78,7.78,51.94,340.00,8.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 14:54,19.44,8.89,50.47,M,5.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 15:54,21.11,9.44,47.27,320.00,6.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 16:54,18.89,11.11,60.62,130.00,10.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 17:54,20.56,11.11,54.67,70.00,10.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 18:54,18.89,11.11,60.62,80.00,12.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 19:54,18.33,11.67,65.12,110.00,14.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 20:54,17.78,12.78,72.54,100.00,13.00,30.14,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 21:54,17.78,10.00,60.35,100.00,11.00,30.13,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 22:54,16.67,10.56,67.19,110.00,13.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-13 23:54,15.56,11.11,74.84,70.00,7.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 00:54,15.56,11.11,74.84,100.00,8.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 01:54,15.56,12.22,80.54,70.00,4.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 02:54,16.11,11.11,72.23,150.00,4.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 03:54,15.56,11.67,77.65,150.00,4.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 04:54,15.56,11.67,77.65,160.00,5.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 05:54,15.56,11.67,77.65,150.00,4.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 06:54,15.00,12.22,83.47,150.00,4.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 07:54,15.56,10.56,72.13,190.00,4.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 08:54,16.11,10.56,69.61,0.00,0.00,30.17,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 09:54,15.56,11.67,77.65,20.00,5.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 10:54,15.00,11.11,77.56,10.00,9.00,30.18,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 11:54,15.00,11.67,80.47,30.00,8.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 12:54,15.00,12.22,83.47,40.00,5.00,30.17,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-14 13:54,15.00,13.33,89.77,50.00,10.00,30.17,T,10.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-14 14:54,15.00,13.33,89.77,50.00,10.00,30.17,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 15:54,14.44,13.33,93.04,50.00,9.00,30.17,T,7.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-14 16:39,14.44,13.33,93.04,60.00,10.00,30.16,0.51,9.0,M,-RA,BOS,MA_ASOS
BOS,2025-06-14 17:54,14.44,12.78,89.73,50.00,9.00,30.17,T,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 18:18,14.44,12.78,89.73,60.00,12.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 18:54,14.44,12.22,86.51,70.00,10.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 19:47,14.44,12.22,86.51,60.00,9.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 19:54,14.44,12.22,86.51,60.00,9.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 20:11,14.44,12.22,86.51,60.00,10.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 20:54,14.44,11.67,83.40,50.00,10.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 21:54,14.44,11.67,83.40,50.00,7.00,30.15,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 22:54,13.89,11.67,86.46,50.00,8.00,30.16,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-14 23:54,13.89,10.56,80.31,70.00,6.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 00:54,13.89,11.11,83.34,60.00,6.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 01:54,13.89,11.67,86.46,50.00,6.00,30.17,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 02:54,13.89,11.67,86.46,40.00,7.00,30.18,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 03:54,13.89,11.67,86.46,40.00,6.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
BOS,2025-06-15 04:54,13.89,11.11,83.34,40.00,6.00,30.19,0.00,10.0,M,M,BOS,MA_ASOS
